uid,Titre en anglais,Titre en Japonais,Editeurs,Numéro de série,Date,Main Category,Sub Category
083bf51a-a0ea-4a2e-bb10-355195a8e58b,Human Baseball,ヒューマンベースボール,"ヒューマン, フィールド / Human, Field",SHVC-HB,1993-08-06,Sports,Baseball
1728d8c7-939d-4adb-a812-54f2caa3eb72,Human Grand Prix,ヒューマングランプリ,ヒューマン / Human,SHVC-HG,1992-11-20,Racing,Formule 1
ade3ca12-f815-4f58-8632-95cec1c80130,Human Grand Prix 2,ヒューマングランプリ2,ヒューマン / Human,SHVC-2G,1993-12-24,Racing,Formule 1
992c0628-726e-43ec-93e7-40cc1b72c2eb,Human Grand Prix 3 - F1 Triple Battle,ヒューマングランプリ3 F1トリプルバトル,ヒューマン / Human,SHVC-AGXJ-JPN,1994-09-30,Racing,Formule 1
94ee776f-189e-4de2-a580-c424bc5cfaa3,Human Grand Prix IV - F1 Dream Battle,ヒューマングランプリ4 F1ドリームバトル,ヒューマン / Human,SHVC-AG4J-JPN,1995-08-25,Racing,Formule 1
ac57051d-e0a4-4fd2-8362-a75ce3f960f1,Hyper Iria,ハイパーイリア,"バンプレスト / Banpresto, Crowd / Zeiram Project",SHVC-AZEJ-JPN,1995-10-13,Platformer,
09cd5342-5932-4afd-9175-818186a05e4d,Hyper Zone,ハイパーゾーン,ハル研究所（HALKEN） / HAL Laboratory,SHVC-HZ,1991-08-31,SHMUP,Behind
057e759f-bc37-4856-89a5-8ab6affb0c12,Idea no Hi,イデアの日,ショウエイシステム / Shouei System,SHVC-ID,1994-03-18,RPG,
57b50c24-fa11-4d43-9a57-a6899909efd0,Igo Club,囲碁倶楽部,ヘクト / Hector,SHVC-AIVJ-JPN,1996-01-26,Table Game,Igo
84c7db28-24e4-4491-b832-1849f3ace355,Ihatovo Monogatari,イーハトーヴォ物語,ヘクト / hector,SHVC-H8,1993-03-05,RPG,
83eed5c9-d168-41a8-95bd-70ae34ae88d1,Ikari no Yousai,怒りの要塞,ジャレコ / デーシーイー / Jaleco / DCE,SHVC-IY,1993-04-23,Shooter,360
6640f8a7-d4f4-4d5b-93da-4bb3ca5980ff,Illvanian no Shiro - Ruins of Illvanian,イルバニアンの城,日本クラリービジネス / アトリエドゥーブル / Japan Clary Buisness / Atelier Double,SHVC-ARIJ-JPN,1994-10-28,Strategy,
1e8de1d5-adf0-40c8-aed1-e35a4488191d,Inazuma Serve da!! Super Beach Volley,稲妻サーブだ！ スーパービーチバレー,ヴァージンインタラクティブ エンターテインメント / Virgin Interactive Entertainment,SHVC-AV7J-JPN,1995-08-04,Sports,Volleyball
6c70b9bf-ebac-40c8-a8b4-d1d449079021,Indiana Jones' Greatest Adventures,インディ・ジョーンズ,"ビクターエンタテインメント / ルーカスアーツ, ファクター5 / Victor Entertainment / Lucas Arts, Factor 5",SHVC-AIJJ-JPN / SNS-AIJE-USA,1995-07-28 / 1994-10-01,Platformer,
ae538414-f1c4-4963-8e4b-5e1377192766,International Tennis Tour,インターナショナルテニスツアー,マイクロワールド / Micro World / Loriciel,SHVC-IT / SNS-IT,1993-03-26 / 1993-01-01,Sports,Tennis
2d78022e-ee8e-41f5-9449-84b2628dad78,Ippatsu Gyakuten!! Keiba Keirin Kyoutei,一発逆転！！ 競馬・競輪・競艇,プランニングオフィスワダ（パウ） / Planning Office WADA(POW) / Eleca,SHVC-AUMJ-JPN,1996-04-26,Sports,Horse
321f6dd5-4a87-43b3-9a87-6cf95c380d11,Iron Commando - Kotetsu no Senshi,鋼鉄の戦士 アイアンコマンドー,"パック・イン・ビデオ, ポッポ / アーケードゾーン / Pack-in-Video, Poppo / Arcade Zone",SHVC-AICJ-JPN,1995-02-10,Beat 'em All,
b31f34d5-9133-4f18-836d-4a83248839c9,Iso Zuri Ritou Hen,磯釣り 離島篇,パック・イン・ビデオ / Pack-in-Video,SHVC-A5IJ-JPN,1996-01-19,Sports,Pêche
ada57759-4277-4e6d-afc1-80e896cd86a9,Itadaki Street 2 - Neon Sign ha Bara Iro ni,いただきストリート2 ネオンサインはバラ色に,エニックス / トムキャットシステム / Enix / Tomcat System,SHVC-I2,1994-02-26,Table Game,
32131669-0517-4244-ad03-976159232796,Itoi Shigesato no Bass Tsuri No. 1,糸井重里のバス釣りNo.1,任天堂 / ハル研究所 / ダイス / Nintendo / HAL Laboratory / Dice / Shigesato Itoi,SHVC-ZBPJ-JPN,1997-02-21,Sports,Pêche
d2d1daf2-2cb5-4062-918d-a3024400c06c,Itou Hate Rokudan no Shougi Doujou,伊藤果六段の将棋道場,アスク講談社 / Ask Kodansha,SHVC-Q2,1994-02-04,Table Game,Shougi
d9e07da6-dc94-42a4-a57d-53a2b09cdb25,J League '96 Dream Stadium,Jリーグ'96 ドリームスタジアム,ハドソン / Hudson,SHVC-AJ6J-JPN,1996-06-01,Sports,Soccer
a46feee6-4e22-4203-8c18-07591428cb0d,J League Soccer Prime Goal,Jリーグサッカー プライムゴール,ナムコ / Namcot,SHVC-JE,1993-08-06,Sports,Soccer
dc9f0171-a8b8-4c63-bfb4-ff99863cd77a,J League Soccer Prime Goal 2,Jリーグサッカー プライムゴール2,ナムコ / Namcot,SHVC-2H,1994-08-05,Sports,Soccer
b4ed3128-ef6c-4aeb-a610-b8d5e3f21df2,J League Soccer Prime Goal 3,Jリーグサッカー プライムゴール3,ナムコ / Namco,SHVC-AJ3J-JPN,1995-08-04,Sports,Soccer
af6b836e-106e-4060-a448-bc1ad80a90e9,J League Super Soccer,Jリーグ スーパーサッカー,ハドソン / Hudson,SHVC-VX,1994-03-18,Sports,Soccer
e5e148ae-8ccc-4d23-bb73-ba023b929278,J League Super Soccer '95 - Jikkyou Stadium,Jリーグ スーパーサッカー 実況スタジアム,ハドソン / Hudson,SHVC-AJSJ-JPN,1995-03-17,Sports,Soccer
4af9a57b-e79c-4213-8a24-817352e5a234,J. League Excite Stage '94,Jリーグエキサイトステージ'94,エポック社 / 小学館プロダクション / Epoch / Shogakukan Production,SHVC-JL,1994-05-01,Sports,Soccer
5d6998da-1f04-4201-924a-251e0e74077e,J. League Excite Stage '95,Jリーグエキサイトステージ'95,エポック社 / 小学館プロダクション / Epoch / Shogakukan Production,SHVC-AJ2J-JPN,1995-04-28,Sports,Soccer
b0558a24-cc5a-4ac7-9e4b-e732494526de,J. League Excite Stage '96,Jリーグエキサイトステージ'96,エポック社 / 小学館プロダクション / Epoch / Shogakukan Production,SHVC-AE3J-JPN,1996-04-26,Sports,Soccer
dac9e452-50b9-4fb4-bc2c-8f2670fb0ac8,Jammes,ジャムズ,カロッツェリアジャパン / Carrozzeria Japan,SHVC-AJMJ-JPN,1995-02-10,Puzzle,Matching
8accebc4-0bbf-4828-acbd-295c340d136c,Janyuuki - Gokuu Randa,雀遊記 悟空乱打,ヴァージンゲーム / Virgin Games,SHVC-AV4J-JPN,1995-01-13,Table Game,Mahjong
0bc8c3b1-c07c-4146-8500-06b47de12323,JB The Super Bass,JBザ・スーパーバス,"NGP / ギャップス, ナグザット / N&G Project / GAPS, Naxat",SHVC-A94J-JPN,1995-12-15,Sports,Pêche
f86942a3-8f93-4550-aa4d-6ef897972201,Jelly Boy 2,,,,,Prototype,
ae4e03c0-283d-484b-a0b1-6a54ac06362e,Jerry Boy,ジェリーボーイ,エピック・ソニーレコード （ソニー・ミュージックエンタテインメント）/ ゲームフリーク / Epic Sony Records (Sony Music Entertainment) / Game Freak,SHVC-JB,1991-09-13,Platformer,
51986d28-caca-43c2-86e4-8b1718389eab,Jigsaw Party,ジグソーパ〜ティ〜,ホリ電機 / Hori Electric,SHVC-Z5 / SNS-Z5,1994-07-22,Puzzle,Puzzle
2daf8b3b-9ae1-4e61-88a5-590d89b31aa1,Jikkyou Keiba Simulation Stable Star,ステイブルスター 〜厩舎物語〜,コナミ / Konami,SHVC-AKQJ-JPN,1996-03-22,Sports,Horse
d80a5674-c95a-48b4-a059-054e9c8266d1,Jikkyou Oshaberi Parodius - Forever With Me,実況おしゃべりパロディウス,コナミ / Konami,SHVC-AJOJ-JPN,1995-12-15,SHMUP,Horizontal
82bcbc82-78a8-4d22-96ae-75b4f20beaa4,Jikkyou Power Pro Wrestling '96 - Max Voltage,実況パワープロレスリング'96 マックス ボルテージ,コナミ / Konami,SHVC-AJXJ-JPN,1996-09-13,Sports,Wrestling
5a4e77cc-1546-4ba5-9946-8248d1f6a5ed,Jikkyou Powerful Pro Yakyuu - Basic Ban '98,ベーシック版 実況パワフルプロ野球 Basic'98,コナミ / コナミコンピュータエンタテイメント大阪 / ダイヤモンドヘッドプロダクション / Konami / Konami Computer Entertainment Osaka (KCEO) / Diamond Head Production,SHVC-AJ5J-JPN,1998-03-19,Sports,Baseball
d0ea8fc9-2d6c-4f54-8b9a-5e0ced107956,Jikkyou Powerful Pro Yakyuu '94,実況パワフルプロ野球'94,コナミ / Konami,SHVC-YX,1994-03-11,Sports,Baseball
202e9b14-fd1f-47ff-8cc0-b29aaa7dbe3e,Jikkyou Powerful Pro Yakyuu '96 - Kaimaku Ban,実況パワフルプロ野球'96開幕版,コナミ / ダイヤモンドヘッドプロダクション / Konami / Diamond Head Production,SHVC-A57J-JPN,1996-07-19,Sports,Baseball
e8f0c3d6-5926-4762-840e-35c2b6a7b850,Jikkyou Powerful Pro Yakyuu 2,実況パワフルプロ野球2,コナミ / Konami,SHVC-AP2J-JPN,1995-02-24,Sports,Baseball
91ee7db0-0e31-44de-bf95-908a684401cd,Jikkyou Powerful Pro Yakyuu 3,実況パワフルプロ野球3,コナミ / ダイヤモンドヘッドプロダクション / Konami / Diamond Head Production,SHVC-A3JJ-JPN,1996-02-29,Sports,Baseball
dc1fb289-2eaf-4312-b01f-ddec815b0658,Jikkyou Powerful Pro Yakyuu 3 - '97 Haru,実況パワフルプロ野球3 '97春,コナミ / コナミコンピュータエンタテイメント大阪 / ダイヤモンドヘッドプロダクション / Konami / Konami Computer Entertainment Osaka (KCEO) / Diamond Head Production,SHVC-AQ7J-JPN,1997-03-20,Sports,Baseball
e2300bda-1d89-4378-acdd-effc453d93a4,Jikkyou World Soccer - Perfect Eleven,実況ワールドサッカー パーフェクトイレブン,コナミ / Konami,SHVC-3U / SNS-3U,1994-11-11 / 1995-06-01,Sports,Soccer
7448eb03-9fd8-47cf-a791-530d0cc8a560,Jikkyou World Soccer 2 - Fighting Eleven,実況ワールドサッカー2 ファイティング イレブン,コナミ / Konami,SHVC-AWJJ-JPN / SNS-AWJE-USA,1995-09-22,Sports,Soccer
a1a122ea-8797-4290-be40-d069b229205c,Jimmy Connors Pro Tennis Tour,ジミーコナーズのプロテニスツアー,"ミサワエンターテインメント / Ubisoft, Blue Byte / Misawa Entertainment",SHVC-JC / SNS-JC,1993-10-29 / 1994-01-01,Sports,Tennis
23a9edf7-fe50-4273-878d-2d9ce400a399,Jissen Kyoutei,実戦競艇,イマジニア / Imagineer,SHVC-AKOJ-JPN,1995-06-23,Sports,Boat Racing 
eb7d125b-9694-4ba1-83b7-a768c9a237b3,Jissen Pachi Slot Hisshouhou! Yamasa Densetsu,実戦パチスロ必勝法！山佐伝説,サミー / Sammy,SHVC-AY8J-JPN,1996-04-05,Gambling,Pachinko
52cfe056-3d95-41ca-8931-f47d441543f1,Jissen Pachi-Slot Hisshouhou Classic,実戦！パチスロ必勝法！ クラシック,サミー / Sammy,SHVC-AJCJ-JPN,1995-07-07,Gambling,Pachinko
08eaa867-af7e-4e61-8c54-f2b0226fee0c,Jissen Pachinko Hisshouhou! 2,実戦パチンコ必勝法！2,サミー / Sammy,SHVC-A9ZJ-JPN,1996-03-08,Gambling,Pachinko
0fbf34af-85d7-459e-940e-ab4f8f9b9db1,Jissen! Bass Fishing Hisshouhou in USA,実戦バスフィッシング必勝法 in USA,サミー / Sammy,SHVC-AFUJ-JPN / SNS-AFUE-USA,1995-08-25,Sports,Pêche
b0e28d7d-1ae4-4c62-918b-28bb852e25af,Jissen! Mahjong Shinan,実戦！麻雀指南,アスク講談社 / Ask Kodansha,SHVC-AJIJ-JPN,1995-01-13,Table Game,Mahjong
1d1a22d6-fca4-421c-ac97-8e15e6cbdda2,Jissen! Pachi-Slot Hisshouhou!,実戦！パチスロ必勝法！,サミー / Sammy,SHVC-PI,1993-11-26,Gambling,Pachinko
b51b36c8-de64-4c46-be16-5475c11faf16,Jissen! Pachi-Slot Hisshouhou! 2,実戦！パチスロ必勝法！2,サミー / Sammy,SHVC-XU,1994-09-16,Gambling,Pachinko
67686e24-fd1f-48df-b38c-129258c031f6,Jissen! Pachi-Slot Hisshouhou! Twin,ツイン 実戦パチスロ必勝法！TWIN,サミー / Sammy,SHVC-AZHJ-JPN,1997-03-15,Gambling,Pachinko
c8e56c06-297e-441d-bf97-82a9205e1fe9,Jissen! Pachi-Slot Hisshouhou! Twin Vol. 2,ツイン Vol.2 実戦パチスロ必勝法！TWIN 2,サミー / Sammy,SHVC-AZOJ-JPN (V-972701),1997-09-12,Gambling,Pachinko
2ee77993-0414-43bc-b827-d4ee9f4f4693,John Madden NFL Pro Football '94,NFLプロフットボール'94 ジョンマッデン,エレクトロニック・アーツ・ビクター / Electronic Arts Victor / High Score Productions,SHVC-9M,1993-12-24,Sports,Football
ea2b28a5-8c19-42c3-b35c-121f96602d31,JoJo no Kimyou na Bouken,ジョジョの奇妙な冒険,バンダイ / コブラ・チーム / ウィンキーソフト / Bandai / Cobra Team / winkysoft,SHVC-JK,1993-03-05,RPG,
01ccb3b5-7a09-4e2e-a6fe-64fe4df85dab,Joushou Mahjong Tenpai,常勝麻雀 天牌,エニックス / ゲームアーツ / マイクロパイン / Enix / Game Arts / Micro Pine,SHVC-ZTMJ-JPN,1995-09-29,Table Game,Mahjong
806f5202-1bd4-47e6-8106-ee1f8b9cf9f4,JRA PAT - Wide Taiyouban,JRA PAT ワイド対応版,NTT / NTT,SHVC-TJDJ-JPN-P1,,Gambling,Horse
99187480-f438-436c-8150-f237e896e558,JRA PAT - Wide Taiyouban,JRA PAT ワイド対応版,NTT / NTT,SHVC-TJDJ-JPN-P2,,Gambling,Horse
5e92bd87-7670-4e40-950c-d6066b122088,JRA PAT - Wide Taiyouban,JRA PAT ワイド対応版,NTT / NTT,SHVC-TJEJ-JPN-P3,,Gambling,Horse
806ad916-f841-4c8f-91c8-c6017abec5a0,JRA PAT (Japan Racing Association - Personal Access Terminal),日本中央競馬会,NTT / NTT,SHVC-TJAJ-JPN-S1,,Gambling,Horse
0d5bb818-229d-4fa4-ad4f-f6b1f0459563,JRA PAT (Japan Racing Association - Personal Access Terminal),日本中央競馬会,NTT / NTT,SHVC-TJAJ-JPN-S2,,Gambling,Horse
728ae428-7e68-49a4-bde7-c9a8cdea366a,JRA PAT (Japan Racing Association - Personal Access Terminal),日本中央競馬会,NTT / NTT,SHVC-TJBJ-JPN-S3,,Gambling,Horse
a3ee796e-972f-44d4-a3dd-af42d7538e64,JRA PAT (Japan Racing Association - Personal Access Terminal),日本中央競馬会,NTT / NTT,SHVC-TJBJ-JPN-U1,,Gambling,Horse
7f8d9ea4-6592-43e2-a5a4-40944ab9db4e,JRA PAT (Japan Racing Association - Personal Access Terminal),日本中央競馬会,NTT / NTT,SHVC-TJBJ-JPN-U2,,Gambling,Horse
a1c11fb9-fcd6-4290-aecb-0961f6be92fd,JRA PAT (Japan Racing Association - Personal Access Terminal),日本中央競馬会,NTT / NTT,SHVC-TJBJ-JPN-U3,,Gambling,Horse
eb363c1b-1a16-46ea-a587-4b3a71a86d92,Judge Dredd,ジャッジ・ドレッド,アクレイムジャパン / Acclaim Japan / Probe,SHVC-AJDJ-JPN / SNS-AJDE-USA,1995-10-27 / 1995-10-26,Platformer,
e0a0d12d-2efc-4059-8137-17a4ca3de2a4,Jumbo Ozaki no Hole In One,ジャンボ尾崎のホールインワン,ハル研究所（HALKEN） / HAL Laboratory,SHVC-JO,1991-02-23,Sports,Golf
0a958ed2-0f01-4e93-ad71-39e49d380280,Jumpin' Derby,ジャンピンダービー,ナグザット / Naxat Soft,SHVC-AJUJ-JPN,1996-04-26,Sports,Horse
06512066-ee93-41af-b4a2-095a8d5db56c,Jungle no Ouja Taa-chan - Sekai Manyuu Dai Kakutou no Maki,ジャングルの王者ターちゃん 世界漫遊大格闘の巻,バンダイ / 空想科学 / Bandai / Kuusoukagaku,SHVC-5J,1994-09-18,Platformer,
2de9fdc1-223b-46a8-98fe-369071533dbe,Jungle Strike - The Sequel to Desert Strike,ジャングルストライク 受け継がれた狂気,エレクトロニック・アーツ・ビクター / Electronic Arts Victor / Granite Bay Software,SHVC-AJGJ-JPN / SNS-AJGE-USA,1995-09-22 / 1995-09-21,Shooter,Over Head
7ce3251b-9320-4c00-9149-b014a285ffe5,Jungle Wars 2 - Kodai Mahou Atimos no Nazo,ジャングルウォーズ2 古代魔法アティモスの謎,"ポニーキャニオン / パウワウ, アトリエドゥーブル / Pony Canyon / POWWOW, Atelier Double",SHVC-JW-(R95V5945),1993-03-19,RPG,
6cc652e5-8da1-49d9-8595-28299dcbd8aa,Jurassic Park,ジュラシック・パーク,ジャレコ / Jaleco / Ocean,SHVC-J8 / SNS-J8,1994-06-24 / 1994-01-01,Aventure,
878b39eb-5d3f-48b1-b639-f35fd2dd072c,Justice League Task Force,ジャスティスリーグ,"アクレイムジャパン / サンソフト / Acclaim Japan / Blizzard Entertainment, Sunsoft",SHVC-AJLJ-JPN / SNS-AJLE-USA,1995-10-27 / 1995-01-01,Fighting,Versus
0a72cc31-cadb-436d-96ad-3feecc6291d9,Jutei Senki,樹帝戦紀,エニックス / タムタム / Enix / Tamtam,SHVC-JU,1993-08-27,Strategy,
063d7814-f40b-40c8-ad1f-af6430a206f3,JWP Jyoshi Pro Wrestling - Pure Wrestle Queens,JWP女子プロレス ピュア・レッスル・クイーンズ,ジャレコ / Jaleco,SHVC-AJWJ-JPN,1994-12-23,Sports,Wrestling
c11d846f-57bf-4203-9fc5-43bd3e1d1c37,Kabuki Chou Reach Mahjong,歌舞伎町 リーチ麻雀 東風戦,ポニーキャニオン / Pony Canyon,SHVC-IF-(R88V5949),1994-07-15,Table Game,Mahjong
191bbe8a-66a3-4e4b-be88-2e4f148d9eca,Kabuki Rocks,カブキロックス,アトラス/レッド / Atlus / RED,SHVC-QR,1994-03-04,RPG,
7c0b22be-089c-4edb-a65b-98729188ff77,Kachou Shima Kousaku,課長 島 耕作 スーパービジネスアドベンチャー,"バンダイ, ユタカ / トムクリエイト / Bandai, Yutaka / Tom Create",SHVC-UK,1993-09-17,Visual Novel,Salary Man
c71a469d-3e3b-442b-b5af-0dc708cc8954,Kagakusha Harley no Haran Banjou,化学者ハリーの波乱万丈,アルトロン / Altron / Electronic Arts,SHVC-HV,1994-10-28,Platformer,
d0ac5c8a-2146-4d6f-a440-f6ee0fc83577,Kakinoki Shougi,柿木将棋,アスキー / 酒田エス・エー・エス / ASCII / Sakata SAS,SHVC-AKAJ-JPN,1995-09-01,Table Game,Shougi
19ce5325-1b03-4899-983a-5dfc8295add3,Kamai-tachi no Yoru (Banshee's Last Cry),かまいたちの夜,チュンソフト / Chun Soft,SHVC-EU,1994-11-25,Sound Novel,Horror
c36b41d5-7fe3-43fd-8dc7-7a378535fa79,Kamen Rider Kyoufu! Fukkatsu no Shokkaa Gundan!!,仮面ライダー 恐怖！復活のショッカー軍団！！,バンダイ / Bandai,SHVC-K4,1993-11-12,Beat 'em All,
b8ff6e93-399b-40d6-932a-f62c4bdcab6c,Kamen Rider SD - Shutsugeki!! Rider Machine,仮面ライダーSD 出撃！！ライダーマシン,バンダイ / ユタカ / Bandai / Yutaka,SHVC-KA,1993-07-09,Racing,Moto
5ba61983-d548-484d-af03-eab5df16fe5c,Karuraou,カルラオウ 迦楼羅王,エピック・ソニーレコード（ソニー・ミュージックエンタテインメント） / 浮世亭 / Epic Sony Records (Sony Music Entertainment) / Ukiyotei,SHVC-OH-(ESPG51),1994-02-18,Beat 'em All,
f3996395-6f13-410b-b085-e1b7468e434c,Kat's Run - Zennihon K Car Senshuken,キャッツ・ラン 全日本Kカー選手権,アトラス / Atlus,SHVC-AKCJ-JPN,1995-07-14,Racing,Fun
caa47742-4500-4258-8769-00fd7756f38b,Katou Ichi-Ni-San Kudan Shougi Club,加藤一二三 九段 将棋倶楽部,ヘクト / 夏システム / Hector / Natsu-System,SHVC-A9HJ-JPN,1997-05-16,Table Game,Shougi
ca921b0d-e74e-4697-8374-12341bbb0f2b,Kawa no Nushi Tsuri 2,川のぬし釣り2,パック・イン・ビデオ / Pack-in-Video,SHVC-AKNJ-JPN,1995-04-28,RPG,Fishing
9c730bd4-96f7-439a-aef8-3859854d078a,Keeper,キーパー,"データム・ポリスター / サクセス, フューパック / アスキー / Datam Polystar / Success, Fupac / ASCII",SHVC-K9,1994-07-15,Puzzle,
d586b4ed-9851-4b85-a76d-96eab3199288,Keiba Eight Special - Hi Baken Kounyuu Jutsu,競馬エイトスペシャル ○秘 馬券購入術,ミサワエンターテインメント / Misawa Entertainment,SHVC-8K,1993-12-10,Sports,Horse
f4556768-0912-462e-8d61-f95013cb9e73,Keiba Eight Special 2 - Hi Baken Kounyuu Jutsu,競馬エイトスペシャル2 ○秘 馬券購入術,イマジニア / Imagineer,SHVC-82,1994-09-30,Sports,Horse
ee4a4a96-208f-4784-80bb-7e0e2637d6f2,Keiba Yosou Baken Renkinjutsu,勝ち馬予想ソフト 馬券錬金術,ケイエスエス / KSS,SHVC-4K,1994-05-27,Sports,Horse
a71f987d-e4db-4d4b-bae7-cfb5e1f3e9a0,Kentou-Ou World Champion,ワールドチャンピオン 拳闘王,ソフエル / Sofel,SHVC-BX,1992-04-28,Sports,Boxing
104834af-e1c3-4522-9a74-4dc173c9d837,Kenyuu Densetsu Yaiba,ヤイバ 剣勇伝説YAIBA,バンプレスト / アトリエドゥーブル / Banpresto / Atelier Double,SHVC-YB,1994-03-25,RPG,Action
04eb4260-0450-4b13-a400-1e2c6f40039e,Kero Kero Keroppi no Bouken Nikki: Nemureru Mori no Keroriinu,けろけろけろっぴの冒険日記 眠れる森のけろりーぬ,アスキー / キャラクターソフト / ASCII / Character Soft,SHVC-NE,1994-03-25,RPG,
d09063f1-86c5-4880-9e92-d253925fc5df,Kessen! Dokapon Oukoku 4 - Densetsu no Yusha Tachi,決戦！ドカポン王国IV 〜伝説の勇者たち〜,アスミック / Asmik,SHVC-IX,1993-12-10,Table Game,
2f32a26e-4dec-44bc-b0b3-3abda85cdcee,Kid Klown in Crazy Chase,キッドクラウンのクレイジーチェイス,ケムコ（コトブキシステム） / Kemco,SHVC-ZI / SNS-ZI,1994-10-21 / 1994-01-01,Platformer,
6e3ccefe-9a04-4d03-96af-8ad63107487f,Kidou Butoden G Gundam,機動武闘伝Gガンダム,バンダイ / パンドラボックス / Bandai / Pandora Box,SHVC-AGMJ-JPN,1994-12-27,Fighting,Versus
37e26b6f-a1fd-4871-a691-a802b38f90eb,Kidou Keisatsu Patlabor,機動警察パトレイバー,ベック / Interbec,SHVC-PX,1994-04-22,Strategy,
47375de6-a356-461f-9fa4-330d457ce810,Kidou Senshi Gundam - Cross Dimension 0079,機動戦士ガンダム クロス・ディメンション0079,バンダイ / Bandai,SHVC-78,1995-02-10,Strategy,
1d3fe089-2d22-4e60-86ea-a1d9fd635308,Kidou Senshi Gundam F91 - Formula Senki 0122,機動戦士ガンダムF91 フォーミュラー戦記0122,バンダイ / Bandai,SHVC-GP,1991-07-06,Strategy,
848e5c38-20de-4d6e-8687-0797d9adc164,Kidou Senshi V Gundam,機動戦士Vガンダム,バンダイ / Bandai,SHVC-VU,1994-03-11,SHMUP,Platformer
72555f26-6bb7-4efb-8ced-9a7ee44c1c15,Kidou Senshi Z Gundam - Away to the New Type,機動戦士Zガンダム AWAY TO The NEWTYPE,バンダイ / Bandai,SHVC-AO6J-JPN,1996-03-01,Strategy,
